Meﬂstellenbeschreibung:fer0-wind2m
Logger Seriennummer   :080011765888
Logging Methode: Augenblickswerte
Messintervall: 20 min Speicherintervall: 02:20:00 Messungen: 1
Datum	Zeit	  1.Temperatur    [∞C]	  2.rel.Feuchte    [%]	  3.Windrichtg [deg]	  4.Windgeschwind [m/s]	  5.Frequenz      [Hz]	  5.Windgeschwindig [m/s]	
03.03.20	12:00:00	   11,5482	   82,0696	    247,78	 0,0491453	2,32831e-10	2,91038e-10	
03.03.20	12:20:00	   10,9084	    79,159	   177,758	0,00801282	2,32831e-10	2,91038e-10	
03.03.20	12:40:00	   9,97802	   85,5891	   212,742	0,00480769	2,32831e-10	2,91038e-10	
03.03.20	13:00:00	   10,7497	   82,9899	   201,555	  0,034188	2,32831e-10	2,91038e-10	
03.03.20	13:20:00	   10,8694	   82,3993	   234,275	0,00641026	2,32831e-10	2,91038e-10	
03.03.20	13:40:00	   9,45788	   86,5186	   183,703	1,27329e-10	2,32831e-10	2,91038e-10	
03.03.20	14:00:00	   11,0281	    85,699	   340,006	 0,0352564	2,32831e-10	2,91038e-10	
03.03.20	14:20:00	   9,61905	   87,1291	   229,923	 0,0090812	2,32831e-10	2,91038e-10	
03.03.20	14:40:00	   10,5495	   85,7494	   234,192	 0,0309829	2,32831e-10	2,91038e-10	
03.03.20	15:00:00	   9,93895	   88,0495	   156,396	 0,0646368	2,32831e-10	2,91038e-10	
03.03.20	15:20:00	   8,84982	   90,4991	    179,94	 0,0112179	2,32831e-10	2,91038e-10	
03.03.20	15:40:00	   8,56899	   90,8898	   157,555	1,27329e-10	2,32831e-10	2,91038e-10	
03.03.20	16:00:00	   8,52991	   90,8288	   224,511	 0,0149573	2,32831e-10	2,91038e-10	
03.03.20	16:20:00	   8,72772	   91,6499	   234,154	1,27329e-10	2,32831e-10	2,91038e-10	
03.03.20	16:40:00	   9,04762	   93,3196	   277,434	 0,0662393	2,32831e-10	2,91038e-10	
03.03.20	17:00:00	   10,8278	   87,5092	   224,505	1,27329e-10	2,32831e-10	2,91038e-10	
03.03.20	17:20:00	   13,1697	   75,0397	   235,615	 0,0219017	2,32831e-10	2,91038e-10	
03.03.20	17:40:00	   10,8694	   80,3999	   221,951	 0,0235043	2,32831e-10	2,91038e-10	
03.03.20	18:00:00	   8,96948	   84,3697	    180,44	1,27329e-10	2,32831e-10	2,91038e-10	
03.03.20	18:20:00	   7,83883	   89,3193	   232,582	0,00160256	2,32831e-10	2,91038e-10	
03.03.20	18:40:00	   7,15995	   91,5491	       360	0,00267094	2,32831e-10	2,91038e-10	
03.03.20	19:00:00	   6,54945	     93,37	   139,066	1,27329e-10	2,32831e-10	2,91038e-10	
03.03.20	19:20:00	   6,22955	   93,6294	   116,137	1,27329e-10	2,32831e-10	2,91038e-10	
03.03.20	19:40:00	   5,98779	   93,2891	   188,588	1,27329e-10	2,32831e-10	2,91038e-10	
03.03.20	20:00:00	   5,82906	   96,4988	   254,467	1,27329e-10	2,32831e-10	2,91038e-10	
03.03.20	20:20:00	   5,65812	   94,9496	   285,434	1,27329e-10	2,32831e-10	2,91038e-10	
03.03.20	20:40:00	   5,49939	   97,0986	   78,7033	1,27329e-10	2,32831e-10	2,91038e-10	
03.03.20	21:00:00	   5,45788	   96,4499	   83,2033	1,27329e-10	2,32831e-10	2,91038e-10	
03.03.20	21:20:00	   5,45788	    97,439	   187,703	1,27329e-10	2,32831e-10	2,91038e-10	
03.03.20	21:40:00	   5,25763	   85,4792	    301,83	 0,0747863	2,32831e-10	2,91038e-10	
03.03.20	22:00:00	    5,0989	   78,5394	   161,687	1,27329e-10	2,32831e-10	2,91038e-10	
03.03.20	22:20:00	   5,17949	    75,319	   142,912	 0,0432692	2,32831e-10	2,91038e-10	
03.03.20	22:40:00	   5,25763	     89,04	   332,698	1,27329e-10	2,32831e-10	2,91038e-10	
03.03.20	23:00:00	   5,05983	    94,069	       270	1,27329e-10	2,32831e-10	2,91038e-10	
03.03.20	23:20:00	   4,93773	   85,1999	   251,736	1,27329e-10	2,32831e-10	2,91038e-10	
03.03.20	23:40:00	    5,0989	   79,8993	   282,632	 0,0090812	2,32831e-10	2,91038e-10	
04.03.20	00:00:00	   5,17949	     82,12	   21,0385	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	00:20:00	   5,69963	   76,8391	   139,093	 0,0144231	2,32831e-10	2,91038e-10	
04.03.20	00:40:00	   5,73871	    85,699	   226,571	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	01:00:00	   5,61905	   82,8785	   287,846	 0,0042735	2,32831e-10	2,91038e-10	
04.03.20	01:20:00	   5,90965	   81,3797	   254,418	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	01:40:00	   5,90965	    86,569	   158,511	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	02:00:00	   5,69963	   83,5485	   139,401	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	02:20:00	    5,4188	   92,1688	   121,467	0,00801282	2,32831e-10	2,91038e-10	
04.03.20	02:40:00	    5,0989	   88,9988	   125,192	0,00641026	2,32831e-10	2,91038e-10	
04.03.20	03:00:00	   5,01831	   88,9698	   22,5769	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	03:20:00	   4,60806	   91,0485	   26,5165	0,00106838	2,32831e-10	2,91038e-10	
04.03.20	03:40:00	   4,24908	   93,5089	       360	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	04:00:00	   3,96825	   94,9588	       360	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	04:20:00	   3,71917	   93,9591	   1,03846	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	04:40:00	   3,71917	   95,3388	   44,1209	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	05:00:00	   3,71917	   94,7787	   338,143	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	05:20:00	   3,63858	   94,6795	   30,8956	0,00480769	2,32831e-10	2,91038e-10	
04.03.20	05:40:00	    3,8486	   93,8492	   356,286	 0,0181624	2,32831e-10	2,91038e-10	
04.03.20	06:00:00	   4,04884	   97,2589	   53,3132	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	06:20:00	   4,04884	   97,0894	   152,934	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	06:40:00	   4,20757	   95,7692	   78,6593	0,00106838	2,32831e-10	2,91038e-10	
04.03.20	07:00:00	    4,4884	   94,1194	   336,319	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	07:20:00	   5,01831	    92,439	   315,621	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	07:40:00	   5,61905	   92,7686	   284,582	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	08:00:00	    6,0293	    91,369	   170,335	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	08:20:00	   6,50794	   91,8391	   229,071	  0,028312	2,32831e-10	2,91038e-10	
04.03.20	08:40:00	   7,19902	   87,2787	   102,445	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	09:00:00	   7,75824	   88,4295	   226,786	 0,0042735	2,32831e-10	2,91038e-10	
04.03.20	09:20:00	   7,91941	   89,5986	   224,665	0,00106838	2,32831e-10	2,91038e-10	
04.03.20	09:40:00	    8,1685	   87,7488	   216,753	 0,0138889	2,32831e-10	2,91038e-10	
04.03.20	10:00:00	   8,20757	   87,5992	   213,401	0,00267094	2,32831e-10	2,91038e-10	
04.03.20	10:20:00	   7,79976	   91,2592	    193,89	0,00213675	2,32831e-10	2,91038e-10	
04.03.20	10:40:00	   8,00977	   89,8794	   236,538	0,00106838	2,32831e-10	2,91038e-10	
04.03.20	11:00:00	   8,92796	   90,8593	   205,549	  0,019765	2,32831e-10	2,91038e-10	
04.03.20	11:20:00	   8,64957	   85,8791	   150,451	 0,0042735	2,32831e-10	2,91038e-10	
04.03.20	11:40:00	   9,53846	   86,4789	   226,286	0,00587607	2,32831e-10	2,91038e-10	
04.03.20	12:00:00	   9,04762	   88,7698	    241,83	0,00373932	2,32831e-10	2,91038e-10	
04.03.20	12:20:00	   8,60806	   88,2189	   254,214	 0,0090812	2,32831e-10	2,91038e-10	
04.03.20	12:40:00	   8,72772	   89,2888	    232,33	 0,0576923	2,32831e-10	2,91038e-10	
04.03.20	13:00:00	   7,91941	    90,119	   247,555	 0,0240385	2,32831e-10	2,91038e-10	
04.03.20	13:20:00	   7,35775	   89,3086	       360	0,00694444	2,32831e-10	2,91038e-10	
04.03.20	13:40:00	   6,70818	   91,6896	   221,852	0,00106838	2,32831e-10	2,91038e-10	
04.03.20	14:00:00	   6,54945	   92,2589	   199,599	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	14:20:00	   6,38828	    92,619	       360	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	14:40:00	   6,14896	   94,6093	   225,214	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	15:00:00	   6,06838	   94,6596	    170,11	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	15:20:00	   6,34921	   93,6187	    235,56	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	15:40:00	   5,73871	   84,6596	   106,115	 0,0961539	2,32831e-10	2,91038e-10	
04.03.20	16:00:00	   5,82906	   92,1688	   149,143	  0,019765	2,32831e-10	2,91038e-10	
04.03.20	16:20:00	   5,90965	    91,659	   166,648	0,00373932	2,32831e-10	2,91038e-10	
04.03.20	16:40:00	   6,06838	   92,9396	   108,978	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	17:00:00	   6,58852	   94,7299	   234,835	0,00747863	2,32831e-10	2,91038e-10	
04.03.20	17:20:00	   7,07937	    89,359	   247,231	0,00641026	2,32831e-10	2,91038e-10	
04.03.20	17:40:00	   6,82784	   90,8593	   231,698	 0,0251068	2,32831e-10	2,91038e-10	
04.03.20	18:00:00	   6,46886	   90,3098	   234,104	0,00801282	2,32831e-10	2,91038e-10	
04.03.20	18:20:00	   6,06838	   90,5098	   182,192	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	18:40:00	   5,65812	   94,2796	    284,83	0,000534188	2,32831e-10	2,91038e-10	
04.03.20	19:00:00	   5,21856	   94,3086	   173,967	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	19:20:00	   4,93773	   96,1096	   136,374	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	19:40:00	   4,68864	   94,4185	   43,9286	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	20:00:00	   4,60806	   95,8791	   117,956	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	20:20:00	   4,44933	   94,3987	   287,231	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	20:40:00	   4,40781	   97,0696	   136,346	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	21:00:00	   4,36874	   97,8587	   250,819	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	21:20:00	   4,32967	   97,6587	   254,566	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	21:40:00	   4,28816	   98,1288	   152,016	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	22:00:00	   4,28816	   98,5195	   230,692	0,00587607	2,32831e-10	2,91038e-10	
04.03.20	22:20:00	   4,28816	   98,3196	   174,819	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	22:40:00	   4,24908	   98,6493	   220,571	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	23:00:00	   4,12943	   98,3288	   150,203	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	23:20:00	   4,04884	   98,1792	   259,027	1,27329e-10	2,32831e-10	2,91038e-10	
04.03.20	23:40:00	   4,04884	   98,3486	   146,676	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	00:00:00	   4,04884	   96,0699	   290,143	0,00854701	2,32831e-10	2,91038e-10	
05.03.20	00:20:00	   3,31868	   86,7094	   131,044	   0,26656	2,32831e-10	2,91038e-10	
05.03.20	00:40:00	   3,27961	   80,8898	   147,104	  0,233974	2,32831e-10	2,91038e-10	
05.03.20	01:00:00	   3,79976	   83,8385	   161,984	  0,017094	2,32831e-10	2,91038e-10	
05.03.20	01:20:00	   3,75824	   92,3291	   165,709	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	01:40:00	   3,71917	   95,1893	   174,077	 0,0042735	2,32831e-10	2,91038e-10	
05.03.20	02:00:00	   3,71917	   95,5586	   105,148	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	02:20:00	   3,63858	    96,569	   52,3022	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	02:40:00	   3,92918	   95,5891	   128,456	 0,0827992	2,32831e-10	2,91038e-10	
05.03.20	03:00:00	   3,96825	   93,3791	   140,918	  0,115919	2,32831e-10	2,91038e-10	
05.03.20	03:20:00	   3,88767	   94,0491	   142,088	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	03:40:00	   3,79976	   94,3788	   145,912	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	04:00:00	   3,63858	   93,9896	   117,313	0,00587607	2,32831e-10	2,91038e-10	
05.03.20	04:20:00	   3,63858	   93,8187	   118,879	 0,0154915	2,32831e-10	2,91038e-10	
05.03.20	04:40:00	   3,63858	    95,319	   146,297	 0,0176282	2,32831e-10	2,91038e-10	
05.03.20	05:00:00	   3,79976	   94,8687	   151,038	 0,0288462	2,32831e-10	2,91038e-10	
05.03.20	05:20:00	   4,00977	   94,9496	   308,374	 0,0496795	2,32831e-10	2,91038e-10	
05.03.20	05:40:00	   4,32967	   93,7286	   240,747	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	06:00:00	   4,56899	   91,7399	   26,5165	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	06:20:00	   4,68864	   92,4298	   46,8846	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	06:40:00	   4,72772	   90,9295	   39,3681	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	07:00:00	   4,76923	   89,2186	   332,258	 0,0405983	2,32831e-10	2,91038e-10	
05.03.20	07:20:00	   4,93773	   87,9289	   116,802	 0,0138889	2,32831e-10	2,91038e-10	
05.03.20	07:40:00	   5,25763	   88,0098	   213,357	 0,0459402	2,32831e-10	2,91038e-10	
05.03.20	08:00:00	   5,73871	   85,4396	   177,786	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	08:20:00	   6,34921	    84,359	   286,901	0,00267094	2,32831e-10	2,91038e-10	
05.03.20	08:40:00	   7,75824	   81,4286	   285,473	 0,0186966	2,32831e-10	2,91038e-10	
05.03.20	09:00:00	   8,88889	   74,9695	   262,951	0,00534188	2,32831e-10	2,91038e-10	
05.03.20	09:20:00	   8,96948	   70,4991	   228,115	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	09:40:00	   9,81929	   66,9994	   254,714	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	10:00:00	   10,4298	   67,8587	   239,143	 0,0357906	2,32831e-10	2,91038e-10	
05.03.20	10:20:00	   10,5885	   63,7698	   127,264	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	10:40:00	    11,348	   65,8089	   218,989	0,00854701	2,32831e-10	2,91038e-10	
05.03.20	11:00:00	   12,9182	   59,1285	   213,258	 0,0331197	2,32831e-10	2,91038e-10	
05.03.20	11:20:00	   12,6789	   66,1691	   247,324	 0,0790598	2,32831e-10	2,91038e-10	
05.03.20	11:40:00	   12,2784	   57,1795	   236,973	 0,0293803	2,32831e-10	2,91038e-10	
05.03.20	12:00:00	   12,1197	   68,6294	   227,236	 0,0422009	2,32831e-10	2,91038e-10	
05.03.20	12:20:00	   12,1197	   67,4191	   217,209	 0,0806624	2,32831e-10	2,91038e-10	
05.03.20	12:40:00	   11,7192	   73,2295	   166,797	 0,0251068	2,32831e-10	2,91038e-10	
05.03.20	13:00:00	   10,9084	    75,989	   266,516	0,00641026	2,32831e-10	2,91038e-10	
05.03.20	13:20:00	   10,7497	   80,7295	       272	 0,0395299	2,32831e-10	2,91038e-10	
05.03.20	13:40:00	   11,9585	   76,7888	   234,533	 0,0838675	2,32831e-10	2,91038e-10	
05.03.20	14:00:00	   11,1477	   80,9295	   219,192	 0,0176282	2,32831e-10	2,91038e-10	
05.03.20	14:20:00	   9,81929	   82,2192	   250,945	0,00267094	2,32831e-10	2,91038e-10	
05.03.20	14:40:00	   8,92796	   89,3895	   261,879	  0,028312	2,32831e-10	2,91038e-10	
05.03.20	15:00:00	   8,68864	   90,3587	   284,632	 0,0534188	2,32831e-10	2,91038e-10	
05.03.20	15:20:00	   7,96825	   92,0696	    215,72	 0,0379274	2,32831e-10	2,91038e-10	
05.03.20	15:40:00	   7,59951	   94,7497	       227	 0,0117521	2,32831e-10	2,91038e-10	
05.03.20	16:00:00	   7,59951	   97,5397	   266,198	 0,0347222	2,32831e-10	2,91038e-10	
05.03.20	16:20:00	   7,27961	      97,5	   245,423	 0,0566239	2,32831e-10	2,91038e-10	
05.03.20	16:40:00	   7,11844	    97,819	   201,637	 0,0304487	2,32831e-10	2,91038e-10	
05.03.20	17:00:00	   6,78877	   97,6587	   265,456	  0,136218	2,32831e-10	2,91038e-10	
05.03.20	17:20:00	   6,46886	   98,0586	   325,379	 0,0518162	2,32831e-10	2,91038e-10	
05.03.20	17:40:00	   6,54945	   99,2796	   169,478	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	18:00:00	   6,38828	     96,83	       360	 0,0219017	2,32831e-10	2,91038e-10	
05.03.20	18:20:00	   6,06838	   95,6593	    220,67	 0,0186966	2,32831e-10	2,91038e-10	
05.03.20	18:40:00	   5,61905	   93,7195	    152,89	  0,045406	2,32831e-10	2,91038e-10	
05.03.20	19:00:00	   5,17949	    93,109	   63,1813	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	19:20:00	   4,76923	   92,5198	   278,709	 0,0245727	2,32831e-10	2,91038e-10	
05.03.20	19:40:00	   4,81807	   91,8086	    152,89	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	20:00:00	   4,76923	   88,1487	   156,566	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	20:20:00	   4,89866	   84,7497	   44,1813	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	20:40:00	   4,56899	   89,8794	   11,8462	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	21:00:00	   4,24908	   87,6099	   50,2912	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	21:20:00	   4,60806	   86,8788	    1,0989	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	21:40:00	   4,40781	   88,1593	   348,687	0,00160256	2,32831e-10	2,91038e-10	
05.03.20	22:00:00	    5,0989	   83,1792	   57,2802	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	22:20:00	   5,21856	   83,6996	   70,4451	 0,0149573	2,32831e-10	2,91038e-10	
05.03.20	22:40:00	   5,25763	   84,5986	   229,797	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	23:00:00	   5,49939	   85,3098	   155,654	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	23:20:00	   5,57998	   84,9893	   216,984	1,27329e-10	2,32831e-10	2,91038e-10	
05.03.20	23:40:00	   5,61905	   81,4789	   34,8297	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	00:00:00	   5,77778	   81,8895	   345,462	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	00:20:00	   5,90965	   81,1187	   5,44506	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	00:40:00	    6,0293	   79,4093	   26,5714	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	01:00:00	   5,98779	   79,5894	   21,9725	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	01:20:00	   5,73871	   79,9695	   357,291	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	01:40:00	    5,4188	   78,4188	   63,2198	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	02:00:00	   5,65812	   79,5192	   121,126	0,00587607	2,32831e-10	2,91038e-10	
06.03.20	02:20:00	   5,57998	   75,8898	       360	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	02:40:00	   5,49939	   76,9093	   2,23626	  0,025641	2,32831e-10	2,91038e-10	
06.03.20	03:00:00	    5,4188	   76,5095	   26,5824	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	03:20:00	    5,0989	   77,7091	   32,9945	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	03:40:00	    5,0989	   77,9487	   15,5495	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	04:00:00	   5,25763	   76,4194	   44,1813	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	04:20:00	   5,33822	   78,2387	   34,1484	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	04:40:00	   5,69963	   75,9188	   134,258	0,000534188	2,32831e-10	2,91038e-10	
06.03.20	05:00:00	   5,73871	    74,649	   74,9835	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	05:20:00	   5,21856	   76,1386	   47,8077	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	05:40:00	   4,60806	   78,6493	   15,1154	0,00106838	2,32831e-10	2,91038e-10	
06.03.20	06:00:00	   4,36874	   79,6596	    60,489	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	06:20:00	   4,36874	   80,5296	   26,5769	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	06:40:00	   4,20757	   80,3694	   43,3462	0,000534188	2,32831e-10	2,91038e-10	
06.03.20	07:00:00	   4,24908	    80,319	   348,126	0,00854701	2,32831e-10	2,91038e-10	
06.03.20	07:20:00	    4,4884	   79,8993	   72,5549	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	07:40:00	   4,85958	   79,9298	   69,5934	0,000534188	2,32831e-10	2,91038e-10	
06.03.20	08:00:00	   4,93773	    80,609	   46,8077	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	08:20:00	   5,17949	   81,7491	   357,286	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	08:40:00	   7,11844	   79,4689	       360	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	09:00:00	    9,4188	   71,9887	   208,857	0,00267094	2,32831e-10	2,91038e-10	
06.03.20	09:20:00	   10,8694	      72,5	   194,308	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	09:40:00	   11,8779	   72,3291	   187,033	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	10:00:00	   11,9585	   75,1786	   262,687	0,00320513	2,32831e-10	2,91038e-10	
06.03.20	10:20:00	    11,348	   79,6398	    254,56	0,00373932	2,32831e-10	2,91038e-10	
06.03.20	10:40:00	   10,8278	   80,5296	   220,434	 0,0112179	2,32831e-10	2,91038e-10	
06.03.20	11:00:00	   10,9084	     82,41	   326,709	0,00373932	2,32831e-10	2,91038e-10	
06.03.20	11:20:00	   12,0391	   78,0296	   225,984	 0,0202991	2,32831e-10	2,91038e-10	
06.03.20	11:40:00	   13,1697	   74,1987	   260,396	  0,034188	2,32831e-10	2,91038e-10	
06.03.20	12:00:00	   12,0781	   76,7094	   273,253	0,000534188	2,32831e-10	2,91038e-10	
06.03.20	12:20:00	   13,4896	   54,5894	   295,055	  0,170406	2,32831e-10	2,91038e-10	
06.03.20	12:40:00	   13,7289	   71,0485	   236,901	 0,0902778	2,32831e-10	2,91038e-10	
06.03.20	13:00:00	   13,4896	     71,54	   188,412	  0,112714	2,32831e-10	2,91038e-10	
06.03.20	13:20:00	   12,1978	    74,649	   191,143	  0,107372	2,32831e-10	2,91038e-10	
06.03.20	13:40:00	   11,0696	    80,119	   283,396	 0,0897436	2,32831e-10	2,91038e-10	
06.03.20	14:00:00	   10,5495	   81,1996	   332,258	 0,0202991	2,32831e-10	2,91038e-10	
06.03.20	14:20:00	   9,21856	   84,8489	   232,297	  0,178953	2,32831e-10	2,91038e-10	
06.03.20	14:40:00	   10,2589	   61,4087	       360	 0,0534188	2,32831e-10	2,91038e-10	
06.03.20	15:00:00	   9,61905	   64,0598	   141,385	 0,0090812	2,32831e-10	2,91038e-10	
06.03.20	15:20:00	   10,9499	   65,3999	   288,275	 0,0480769	2,32831e-10	2,91038e-10	
06.03.20	15:40:00	   13,8486	   71,1294	   205,731	 0,0945513	2,32831e-10	2,91038e-10	
06.03.20	16:00:00	   14,2491	   68,9988	   209,121	  0,181624	2,32831e-10	2,91038e-10	
06.03.20	16:20:00	   13,3284	   68,0189	   255,115	 0,0186966	2,32831e-10	2,91038e-10	
06.03.20	16:40:00	   12,9988	   63,9194	   298,527	 0,0459402	2,32831e-10	2,91038e-10	
06.03.20	17:00:00	    13,768	   67,3489	    223,61	0,00854701	2,32831e-10	2,91038e-10	
06.03.20	17:20:00	   10,7497	   75,5998	   191,473	0,000534188	2,32831e-10	2,91038e-10	
06.03.20	17:40:00	   9,65812	   79,2094	    235,39	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	18:00:00	   12,9988	   71,0485	   234,099	 0,0213675	2,32831e-10	2,91038e-10	
06.03.20	18:20:00	   9,81929	    80,409	   262,846	0,00373932	2,32831e-10	2,91038e-10	
06.03.20	18:40:00	   8,60806	   85,1297	   240,802	0,000534188	2,32831e-10	2,91038e-10	
06.03.20	19:00:00	   7,67766	   88,9194	   227,951	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	19:20:00	   6,87912	   77,9594	   71,0934	0,00160256	2,32831e-10	2,91038e-10	
06.03.20	19:40:00	   6,34921	    88,869	   198,659	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	20:00:00	   5,73871	   60,3388	   260,813	0,00373932	2,32831e-10	2,91038e-10	
06.03.20	20:20:00	   5,25763	   55,4197	   275,071	0,00267094	2,32831e-10	2,91038e-10	
06.03.20	20:40:00	    5,4188	   48,2891	   166,571	 0,0363248	2,32831e-10	2,91038e-10	
06.03.20	21:00:00	   5,57998	   51,0089	   160,478	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	21:20:00	   5,77778	   48,6691	    166,17	 0,0277778	2,32831e-10	2,91038e-10	
06.03.20	21:40:00	   5,98779	   52,9487	    233,78	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	22:00:00	   5,73871	   75,2991	   34,7582	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	22:20:00	    5,4188	   74,8489	       360	0,00160256	2,32831e-10	2,91038e-10	
06.03.20	22:40:00	    5,0989	    70,029	       360	1,27329e-10	2,32831e-10	2,91038e-10	
06.03.20	23:00:00	   5,29915	   66,3996	    230,17	  0,206731	2,32831e-10	2,91038e-10	
06.03.20	23:20:00	   5,57998	   66,6499	   162,242	  0,181624	2,32831e-10	2,91038e-10	
06.03.20	23:40:00	   6,18803	   63,9194	   153,071	 0,0480769	2,32831e-10	2,91038e-10	
07.03.20	00:00:00	   6,06838	   73,9194	   49,7198	1,27329e-10	2,32831e-10	2,91038e-10	
07.03.20	00:20:00	   6,14896	   63,1395	   153,769	1,27329e-10	2,32831e-10	2,91038e-10	
07.03.20	00:40:00	   6,30769	   63,7988	   104,863	 0,0347222	2,32831e-10	2,91038e-10	
07.03.20	01:00:00	   5,98779	   72,4695	   136,385	0,00106838	2,32831e-10	2,91038e-10	
07.03.20	01:20:00	   5,65812	   69,2186	   41,1978	1,27329e-10	2,32831e-10	2,91038e-10	
07.03.20	01:40:00	   5,45788	   71,7094	   75,9176	 0,0176282	2,32831e-10	2,91038e-10	
07.03.20	02:00:00	   5,65812	   69,6886	   181,264	1,27329e-10	2,32831e-10	2,91038e-10	
07.03.20	02:20:00	   5,33822	   77,2497	   27,6319	1,27329e-10	2,32831e-10	2,91038e-10	
